Address,Transaction ID,Total Committed Amount in Algo,Committed Algo Amount,Committed LP Tokens in Algo,Total committed amount eligible for extra rewards in ALGO,Registration Datetime,Beneficiary Address,xGov Controller Address,xGov,period-15-voting-session-1-measure-1,period-15-voting-session-1-measure-2,period-15-voting-session-1-measure-3,period-15-voting-session-1-measure-4,period-15-voting-session-1-measure-5,period-15-voting-session-1-measure-6,period-15-voting-session-1-measure-7,period-15-voting-session-1-measure-8,period-15-voting-session-1-measure-9,period-15-voting-session-1-measure-10,period-15-voting-session-1-measure-11,period-15-voting-session-1-measure-12,period-15-voting-session-1-measure-13,period-15-voting-session-1-measure-14,period-15-voting-session-1-measure-15,period-15-voting-session-1-measure-16,period-15-voting-session-1-measure-17,period-15-voting-session-1-measure-18,period-15-voting-session-1-measure-19,period-15-voting-session-1-measure-20,period-15-voting-session-1-measure-21,period-15-voting-session-1-measure-22
C62VYFYVYAMPPA2CQBK5VL57GSY3HC4CW7FAY36JNNT3ZQWTLFSJX5I4EA,VVFSEFQQI4J23EIJ7SDQ36OUG6JFH47VVO323C6OUIHCYYGBYNHA,8920340403,8920340403,0,,2025-06-30 16:56:33.796642+00:00,,,No,{'a': 8920340403},{'a': 8920340403},{'a': 8920340403},{'b': 8920340403},{'a': 8920340403},{'a': 8920340403},{'a': 8920340403},{'b': 8920340403},{'a': 8920340403},{'b': 8920340403},{'b': 8920340403},{'b': 8920340403},{'b': 8920340403},{'a': 8920340403},{'a': 8920340403},{'a': 8920340403},{'b': 8920340403},{'b': 8920340403},{'b': 8920340403},{'b': 8920340403},{'a': 8920340403},{'a': 8920340403}
TKLWJU42O3VH5SHPSPUQYSQ5WB5JC2CZSKTOZZ76H2VIPIK5XFTAQ6LIZU,SAEKQTLI6ZL5QQ3TX3WXOFEVYP66BLGWYNEP6ZEI42IYTGDGS4IA,3309594170,3309594170,0,,2025-06-30 16:56:10.976967+00:00,,,No,{'a': 3309594170},{'b': 3309594170},{'c': 3309594170},{'a': 3309594170},{'c': 3309594170},{'c': 3309594170},{'a': 3309594170},{'b': 3309594170},{'c': 3309594170},{'b': 3309594170},{'b': 3309594170},{'b': 3309594170},{'a': 3309594170},{'b': 3309594170},{'c': 3309594170},{'c': 3309594170},{'b': 3309594170},{'c': 3309594170},{'c': 3309594170},{'b': 3309594170},{'a': 3309594170},{'c': 3309594170}
JOPNIVHADDLRIQD6LDSQRYUF36M3MW5OZJMXAU7DX4B5EWK4YQHY2N63SM,NYJMB25TBFERTAKPI7HBWXJTSIGG7GL6JIT4VQ7RFIPARB7CJXQA,492672000,0,492672000,,2025-06-30 16:56:00.716222+00:00,,,No,{'c': 492672000},{'a': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'a': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'a': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000},{'c': 492672000}
ALMNVN6OKIYVRVJCJM4J2QP4BZM7GSUEBQYPIM7NUTTUKCS663SG6MDC2U,P4MDDHF5XNWT7SFU6EJNS6KLZRLL7V4M3PHVHGKQMNFTIZC2IV7A,699819448693,500000000000,199819448693,,2025-06-30 16:55:20.996146+00:00,,,No,{'a': 699819448693},{'a': 699819448693},{'a': 699819448693},{'b': 699819448693},{'a': 699819448693},{'a': 699819448693},{'a': 699819448693},{'b': 699819448693},{'a': 699819448693},{'b': 699819448693},{'a': 699819448693},{'b': 699819448693},{'b': 699819448693},{'b': 699819448693},{'a': 699819448693},{'a': 699819448693},{'b': 699819448693},{'b': 699819448693},{'b': 699819448693},{'b': 699819448693},{'a': 699819448693},{'a': 699819448693}
EY5FDEAWXV7RYREBJKUSP5ZL6IYNB3LCVCNU5WSGKZBLJ7NI6W4W2QTJS4,PGL6LRU3CVE3PBIAKYU5DH6UP2XPIKTRRMDYQVVLEUDJNFIWRAOA,250000000,250000000,0,,2025-06-30 16:55:16.006404+00:00,,,No,{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000},{'a': 250000000}
VIGVVAFAEAMFRV4JAH4QTDBEKB2MOOD5Z4UA5PGDRSFALIKI3FMWNKT5RU,XLYJTHRNV42JNXQ6XSV36PBHGXTFGA2YCHLMLLAJDBM5YV2FRH7Q,7471051189,7471051189,0,,2025-06-30 16:55:01.819117+00:00,,,No,{'b': 7471051189},{'a': 7471051189},{'a': 7471051189},{'a': 7471051189},{'b': 7471051189},{'b': 7471051189},{'a': 7471051189},{'b': 7471051189},{'a': 7471051189},{'a': 7471051189},{'b': 7471051189},{'b': 7471051189},{'b': 7471051189},{'c': 7471051189},{'a': 7471051189},{'a': 7471051189},{'c': 7471051189},{'b': 7471051189},{'c': 7471051189},{'b': 7471051189},{'b': 7471051189},{'b': 7471051189}
FAVTFWF4TP3JGQIBQIVOIYN5ZNZSKQQH2DQMMA2TOKJGVZFYUDWVQIVGDU,6WHFKZF2OXXRRSYU7ESONQOVHIGVE4HVT6DWFDMG37EZIFJF53WA,999999000000,999999000000,0,,2025-06-30 16:53:54.860933+00:00,,,No,{'b': 999999000000},{'a': 999999000000},{'a': 999999000000},{'b': 999999000000},{'a': 999999000000},{'a': 999999000000},{'c': 999999000000},{'b': 999999000000},{'a': 999999000000},{'b': 999999000000},{'c': 999999000000},{'b': 999999000000},{'c': 999999000000},{'a': 999999000000},{'a': 999999000000},{'a': 999999000000},{'b': 999999000000},{'b': 999999000000},{'b': 999999000000},{'b': 999999000000},{'a': 999999000000},{'c': 999999000000}
A6OUKDGFMHJ2QVIWSMSGY5CKF4JPA7ZWLOFXVSN7ZWDVO2SOX6UOSAO5RE,UIXS5EVKZKDU6H24KQEXKX2QSVZIFLVNDZJVMZ7P5FOILG3QOHMA,891327812,891327812,0,,2025-06-30 16:53:23.533580+00:00,,,No,{'a': 891327812},{'a': 891327812},{'a': 891327812},{'b': 891327812},{'a': 891327812},{'a': 891327812},{'a': 891327812},{'b': 891327812},{'a': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812},{'c': 891327812}
JBZ6TT6NM725MBZ25EIJUCILY63JRCTDIQIQN43W6QFYB6TCMWJ4BW2GUI,FAJMM6KPBA6R2MZVXRSEHA6TEURVIKJHOWXY6V3GRZIC3L6B4PZA,6330883173,6330883173,0,,2025-06-30 16:52:57.333017+00:00,,,No,{'a': 6330883173},{'a': 6330883173},{'a': 6330883173},{'a': 6330883173},{'a': 6330883173},{'b': 6330883173},{'a': 6330883173},{'b': 6330883173},{'a': 6330883173},{'b': 6330883173},{'a': 6330883173},{'b': 6330883173},{'a': 6330883173},{'b': 6330883173},{'b': 6330883173},{'b': 6330883173},{'a': 6330883173},{'a': 6330883173},{'a': 6330883173},{'b': 6330883173},{'b': 6330883173},{'a': 6330883173}
PLWOUZ26WVDOTVLNN4U4JUBJ45KFI52HMNIQ2CASMJONHPHDF7C764Y6FI,2XXSEPNMKZFAY3D75JOFVCFYH5ZRQIUIQCFTCCZMBIPUCDFYGLHA,33920001,33920001,0,,2025-06-30 16:52:12.895132+00:00,,,No,{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001},{'a': 33920001}
22MP5N4SDCPVDZNY2MUXZ3YG22JCUVS6WVA6IMJHE2MMIERNB3SMJCOVIQ,UJDRNPMJOFRLD6DIDEOWYJHR3RKO3D6QX5ZWXAFVA4YZQH2NHTUA,1092652263,1092652263,0,,2025-06-30 16:51:09.792993+00:00,,,No,{'c': 1092652263},{'a': 1092652263},{'a': 1092652263},{'c': 1092652263},{'c': 1092652263},{'c': 1092652263},{'c': 1092652263},{'b': 1092652263},{'c': 1092652263},{'b': 1092652263},{'b': 1092652263},{'b': 1092652263},{'b': 1092652263},{'c': 1092652263},{'b': 1092652263},{'c': 1092652263},{'b': 1092652263},{'c': 1092652263},{'c': 1092652263},{'c': 1092652263},{'c': 1092652263},{'c': 1092652263}
NYQCLLT7CWUOHHJFMKVNYK2YY5UTASCQ4HJSOWLR5RZYJ4JYLM7VZAZSN4,G2RCR643M2AOBBNNWOIVEHHE34VSBOMFI5TJYKEJ6GB3IWFCOZIA,27837670,0,27837670,,2025-06-30 16:50:33.370797+00:00,2XS4G2RQE56QRFJDOXYC2I7KVRAIP6EGRTHZPAZELWZVCM3CDAP7B4FZGI,,No,{'a': 27837670},{'a': 27837670},{'a': 27837670},{'b': 27837670},{'a': 27837670},{'a': 27837670},{'a': 27837670},{'b': 27837670},{'a': 27837670},{'b': 27837670},{'b': 27837670},{'b': 27837670},{'b': 27837670},{'a': 27837670},{'a': 27837670},{'a': 27837670},{'b': 27837670},{'b': 27837670},{'b': 27837670},{'b': 27837670},{'a': 27837670},{'a': 27837670}
JILBNHGW4POCYDA5EYMRWSJUEUXSBZCXF6R36PPZ732RQ5QYDQJMKQGQU4,VKYT4BBCJOJ5OQ5BAFKKSFRXCE3WPH3QQCJDU2NGZWR3XBL6M37A,11957212448,11957212448,0,,2025-06-30 16:49:51.024120+00:00,,,No,{'a': 11957212448},{'a': 11957212448},{'b': 11957212448},{'b': 11957212448},{'a': 11957212448},{'b': 11957212448},{'a': 11957212448},{'b': 11957212448},{'a': 11957212448},{'b': 11957212448},{'a': 11957212448},{'b': 11957212448},{'b': 11957212448},{'b': 11957212448},{'a': 11957212448},{'b': 11957212448},{'a': 11957212448},{'a': 11957212448},{'b': 11957212448},{'b': 11957212448},{'a': 11957212448},{'a': 11957212448}
ORUCUZVYSROYACLTVW4PC2SX5O2NX7RKP5APNEPFDWW43XN5PIMUTWKZVY,LNFP6FNCAYFJP4BWX36CEWPU7VYLFRJXRNSLSDPNILOXSBY3MXTA,573513706,573513706,0,,2025-06-30 16:49:39.479106+00:00,,,No,{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'b': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'b': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706},{'a': 573513706}
BICALISV5BS2ABYPPTN5ZFYK4GSZCLNDFW74XCZR6ILR57JNUZDH6WFXKM,NGKD5B7SKSUTH3LKTU3ZANR6C3PPRNEEYFA4F5WDOAFFTHGE52QA,5000000,5000000,0,,2025-06-30 16:48:03.792176+00:00,,,No,{'a': 5000000},{'a': 5000000},{'a': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'a': 5000000},{'a': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'a': 5000000},{'a': 5000000},{'a': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'b': 5000000},{'a': 5000000},{'a': 5000000}
NSDCSF3TUY3GHEZMUHAUNXRZIR5Z33TNHAIFBFGSBM3XANQNAC4TCPECBA,H5SVLJSMMLUDEMGVLFMX4UGF5TS2NVK7QIVC6ZIFQYHQYHNUXI2A,30000000,30000000,0,,2025-06-30 16:47:35.886418+00:00,,,No,{'a': 30000000},{'a': 30000000},{'a': 30000000},{'b': 30000000},{'a': 30000000},{'a': 30000000},{'c': 30000000},{'c': 30000000},{'a': 30000000},{'a': 30000000},{'c': 30000000},{'b': 30000000},{'c': 30000000},{'a': 30000000},{'a': 30000000},{'a': 30000000},{'b': 30000000},{'b': 30000000},{'b': 30000000},{'b': 30000000},{'a': 30000000},{'a': 30000000}
UNUQLBUR5T3K7ZQJKWLN5YK7HIPD7LNFIJMCQ757MKJBFRVV44S36NI4F4,XINQPOIRTYD5GUV7WNXO7WLKRHT22MSGXIOAJE2A6H5LIX7OFOOA,1595979873,1595979873,0,,2025-06-30 16:45:57.300625+00:00,,,No,{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873},{'c': 1595979873}
VHMXUIBW3SKTLCG5V2EWCHIJZ2QTRKLXWXB6O6WDG7RYZHDTB5ATJE3M4Y,MCJ2AZUF5XKCCOCTOYTCGCDFQUTUJL2GWCT26ALCXBGBUY4LMJMQ,43583757,43583757,0,,2025-06-30 16:43:49.198159+00:00,,,No,{'a': 43583757},{'a': 43583757},{'a': 43583757},{'b': 43583757},{'b': 43583757},{'a': 43583757},{'a': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'a': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'b': 43583757},{'a': 43583757},{'b': 43583757}
BRAHCBC4RFCOUOR7XQJ4LADNMAJELMVEFL7WGULQ77IQD6NXM3IK4ZMJZE,DDC4NWGH7AAEG4UENEGQN22HCA7AVYKGI4XLPZE4BMB4CJ5ZXNFQ,540271175,540271175,0,,2025-06-30 16:43:26.168859+00:00,,,No,{'c': 540271175},{'a': 540271175},{'a': 540271175},{'b': 540271175},{'b': 540271175},{'a': 540271175},{'a': 540271175},{'b': 540271175},{'a': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'a': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'b': 540271175},{'a': 540271175},{'b': 540271175}
PBJET55RMNRDSQJAHOAC22IO27S6AKGIE36K6EG34YWKJGGEJKK26R2NAQ,LNCMO7W53QGF5BYBJXRWLEVRXTSTBUBVSJEQ5LYL2XDMILVHKDSA,50000000000,50000000000,0,,2025-06-30 16:42:23.450498+00:00,,,No,{'a': 50000000000},{'a': 50000000000},{'b': 50000000000},{'a': 50000000000},{'a': 50000000000},{'a': 50000000000},{'b': 50000000000},{'a': 50000000000},{'b': 50000000000},{'b': 50000000000},{'b': 50000000000},{'b': 50000000000},{'a': 50000000000},{'a': 50000000000},{'a': 50000000000},{'b': 50000000000},{'b': 50000000000},{'b': 50000000000},{'b': 50000000000},{'a': 50000000000},{'a': 50000000000},{'c': 50000000000}
BLUKMMO35YXFAYJLRG4FGY45EZY2AWXQ6DSU3EXTT6BGETRZIUGCCIYNWA,FPYJVF77DWAXWL5BP25PD7RCK6I6ZTJ5ZDUV5RANU3ZTXBVNMT5Q,11026341762,11026341762,0,,2025-06-30 16:39:56.544429+00:00,,,No,{'c': 11026341762},{'a': 11026341762},{'a': 11026341762},{'b': 11026341762},{'b': 11026341762},{'a': 11026341762},{'a': 11026341762},{'b': 11026341762},{'a': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'c': 11026341762},{'b': 11026341762},{'c': 11026341762},{'a': 11026341762}
ZYXEE2JZ2GVYJIES66RSOJ3GHLJTMLCLUAZBEMLJJY33DWYJN5WA4XDBXM,2DFZE6OEYTPQE4EXB5HSIQBWH3ZAXUSKIMMN4OVS5HG4KML4G25A,810414000000,810414000000,0,,2025-06-30 16:39:39.584651+00:00,,,No,{'a': 810414000000},{'a': 810414000000},{'a': 810414000000},{'b': 810414000000},{'a': 810414000000},{'a': 810414000000},{'a': 810414000000},{'b': 810414000000},{'a': 810414000000},{'b': 810414000000},{'a': 810414000000},{'b': 810414000000},{'b': 810414000000},{'a': 810414000000},{'a': 810414000000},{'a': 810414000000},{'b': 810414000000},{'b': 810414000000},{'b': 810414000000},{'b': 810414000000},{'a': 810414000000},{'a': 810414000000}
THTNDIJ3PGPANNOIT5WE5R7HX3EUK7HZA53AM55PT3CHFDDZPDV64SJRI4,LEA2L6QR7H666KA6U4O5YKLRHE2L57W4BI34ZLAM2A7Y23KDKS2A,67024334621,10000000,67014334621,,2025-06-30 16:39:36.470922+00:00,,,No,{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621},{'b': 67024334621}
DQ44LTGKUSQVAJ7MFGM3MWFF5W3VBN55ACG5LCKKDLOVGRPU5ECUZIK67A,KXFLAD7EC6VSXSI5MFNTY2OVMFAMOQZSXTTN6DWVKE6O7DTF3DFA,72470000000,72470000000,0,,2025-06-30 16:37:23.529177+00:00,,,No,{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000},{'c': 72470000000}
TIH3XPDTKZHSIOSNYIPIKGHZSISQXGXEJCSR5PS2WM4QV2SLC5RNMHGRPE,24FI2IOE426LCBBO3MND7REKEME54ZUWAPXHY4UUONTTHBINUX6A,45563517868,0,45563517868,,2025-06-30 16:36:46.322245+00:00,,,No,{'a': 45563517868},{'a': 45563517868},{'a': 45563517868},{'b': 45563517868},{'a': 45563517868},{'a': 45563517868},{'a': 45563517868},{'c': 45563517868},{'a': 45563517868},{'a': 45563517868},{'c': 45563517868},{'b': 45563517868},{'c': 45563517868},{'a': 45563517868},{'a': 45563517868},{'a': 45563517868},{'b': 45563517868},{'b': 45563517868},{'b': 45563517868},{'c': 45563517868},{'b': 45563517868},{'a': 45563517868}
2MXAD27JAPNLUXHAH7WYDKXMUH5RNFUGPRTP2JGPMYHFQHCOZPX26R5LEU,5LX53C4BT3OIYLQGEDPLYEZ67UXVYUIGR4P7GN4FDYS3W3DTGIFQ,53868171493,53868171493,0,,2025-06-30 16:36:16.213330+00:00,,,No,{'c': 53868171493},{'a': 53868171493},{'a': 53868171493},{'b': 53868171493},{'a': 53868171493},{'a': 53868171493},{'a': 53868171493},{'b': 53868171493},{'a': 53868171493},{'c': 53868171493},{'c': 53868171493},{'b': 53868171493},{'c': 53868171493},{'a': 53868171493},{'a': 53868171493},{'a': 53868171493},{'c': 53868171493},{'b': 53868171493},{'c': 53868171493},{'c': 53868171493},{'c': 53868171493},{'a': 53868171493}
TRGFI5WXAG7IVGRH5SAF767E6RWKPXUSOPYWRJJIIZIOFXDNWW6HKWHONU,XHIFCD5WVNHU5WZCX6NRXURXGWFHVI2KJUWSV5Q6UMHZ3HCSY27Q,476449237,190000000,286449237,,2025-06-30 16:34:38.276723+00:00,,,No,{'c': 476449237},{'a': 476449237},{'a': 476449237},{'b': 476449237},{'a': 476449237},{'a': 476449237},{'a': 476449237},{'b': 476449237},{'a': 476449237},{'c': 476449237},{'c': 476449237},{'b': 476449237},{'c': 476449237},{'a': 476449237},{'a': 476449237},{'a': 476449237},{'c': 476449237},{'b': 476449237},{'c': 476449237},{'c': 476449237},{'c': 476449237},{'c': 476449237}
DTGI4AMC7UKJDYU5CSMOPGMJFPFZ5LBTDUBCLRDT7JJX6EADAQWF36TJXQ,W4TAN46FNZLGFT224VMXJP3LGTVAKJ7E3ZIGQY4MHS6T6GRFKUOA,54000000000,54000000000,0,,2025-06-30 16:33:01.301883+00:00,,,No,{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'b': 54000000000},{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'c': 54000000000},{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'b': 54000000000},{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'a': 54000000000},{'b': 54000000000},{'a': 54000000000},{'c': 54000000000},{'c': 54000000000},{'a': 54000000000}
HEMUFMPIITYCFCDQMOCVSO3ECUMFCM7KLOLARRZUMVBGKWRY7DQZR3MSEY,XNSUOXSIZBCR3D6PAU4V7OTBB63RW3FCRZIMIC4MJDL5XQHVEAWQ,260000000000,260000000000,0,,2025-06-30 16:32:33.069269+00:00,,,No,{'b': 260000000000},{'a': 260000000000},{'a': 260000000000},{'b': 260000000000},{'a': 260000000000},{'a': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000},{'b': 260000000000}
SE7OVAZO5DY36ABMERMAHDIMCDULJKBRK62H4QBBRQLQBJXWDS74TLZ6AY,GSBPHPKDPF7NWHK62MMXEESWJ5SN4WGFOV72KFH3263BH3T74DSA,213427000000,213427000000,0,,2025-06-30 16:32:31.276645+00:00,,,No,{'a': 213427000000},{'a': 213427000000},{'a': 213427000000},{'b': 213427000000},{'a': 213427000000},{'a': 213427000000},{'a': 213427000000},{'b': 213427000000},{'a': 213427000000},{'b': 213427000000},{'a': 213427000000},{'b': 213427000000},{'a': 213427000000},{'a': 213427000000},{'a': 213427000000},{'a': 213427000000},{'b': 213427000000},{'b': 213427000000},{'b': 213427000000},{'b': 213427000000},{'a': 213427000000},{'a': 213427000000}
YXEY4DUH5AGIGEGTMBQGQ2ND37AZWLPX6RJM3M25VPMGTFODPDL7IQZMRY,BLFJMCJXM5YAS4IH2U5QOCXGSSC3JGB7STLMYJLU6JBRP6WX4VUQ,750000000,750000000,0,,2025-06-30 16:28:34.061861+00:00,,,No,{'a': 750000000},{'a': 750000000},{'a': 750000000},{'b': 750000000},{'a': 750000000},{'a': 750000000},{'a': 750000000},{'b': 750000000},{'a': 750000000},{'b': 750000000},{'b': 750000000},{'b': 750000000},{'b': 750000000},{'a': 750000000},{'a': 750000000},{'a': 750000000},{'b': 750000000},{'b': 750000000},{'b': 750000000},{'b': 750000000},{'a': 750000000},{'b': 750000000}
HQGN5H6HII5TZTB27FIJBNNIBU3GF2E6CJCKIRXFTVBGDMEA7TTZVRYG4Q,XK7UTEAULDUSVR6RS4VBB54J5FXNL2DKATPAUNQZI2RUZXUHED4A,1100000000,1100000000,0,,2025-06-30 16:25:39.457004+00:00,,,No,{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'a': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'c': 1100000000},{'a': 1100000000},{'c': 1100000000},{'c': 1100000000},{'a': 1100000000}
LLG4GKERNYPGSMA5FAI6REHSLZQRV77WV3Y35XGFEWW6QDF2Q7NTNXMLDA,GLBJ46J5DYAXIJBT6KL3FBKPG7UUZXXAR7GLYNJIBEXYYSBZ5KWA,1001000000,1001000000,0,,2025-06-30 16:19:27.077597+00:00,,,No,{'b': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'b': 1001000000},{'a': 1001000000},{'b': 1001000000},{'b': 1001000000},{'a': 1001000000},{'a': 1001000000},{'b': 1001000000},{'a': 1001000000},{'b': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000},{'a': 1001000000}
AINNHMD4WP6TW72VD7N4T3VCWQGDNJ53IBW375PVA74SDGX56DGYPEMJS4,2X7JXXXQ6IX6U7VHYD6NR54GRJQWADQKKLCHMMUAMBNKLZIPXZIQ,4418881480,300000000,4118881480,,2025-06-30 16:16:33.579766+00:00,,,No,{'c': 4418881480},{'a': 4418881480},{'a': 4418881480},{'c': 4418881480},{'a': 4418881480},{'a': 4418881480},{'c': 4418881480},{'b': 4418881480},{'c': 4418881480},{'b': 4418881480},{'b': 4418881480},{'b': 4418881480},{'b': 4418881480},{'a': 4418881480},{'a': 4418881480},{'a': 4418881480},{'a': 4418881480},{'a': 4418881480},{'b': 4418881480},{'b': 4418881480},{'c': 4418881480},{'a': 4418881480}
YVBJRXX64BH3AD2F2MXHNA4I6CRADBG2IXUXJFE76ERJ57GKLSZZ6MOANY,KHEOPSVUUI22MJDHFTS22TWTOE3VXOD7TOV7M2GJ75GNVAA53OIA,137000000000,137000000000,0,,2025-06-30 16:15:05.867463+00:00,,,No,{'a': 137000000000},{'a': 137000000000},{'a': 137000000000},{'b': 137000000000},{'a': 137000000000},{'a': 137000000000},{'a': 137000000000},{'b': 137000000000},{'a': 137000000000},{'a': 137000000000},{'a': 137000000000},{'b': 137000000000},{'b': 137000000000},{'a': 137000000000},{'a': 137000000000},{'a': 137000000000},{'b': 137000000000},{'b': 137000000000},{'b': 137000000000},{'b': 137000000000},{'a': 137000000000},{'a': 137000000000}
DUXPSTFRAWEADKSW67NJEMFZZIPK2GARJGMLLLFRZWQ67IKGNIXO4VSHEE,EWYNMCEBCCNIZLIRA7ANL5XG7B4ITK6VZRKHZESYI2V6A6JPU5RQ,11561000000,1000000,11560000000,,2025-06-30 16:13:49.887821+00:00,,,No,{'a': 11561000000},{'a': 11561000000},{'a': 11561000000},{'b': 11561000000},{'a': 11561000000},{'a': 11561000000},{'c': 11561000000},{'b': 11561000000},{'a': 11561000000},{'a': 11561000000},{'c': 11561000000},{'b': 11561000000},{'c': 11561000000},{'a': 11561000000},{'c': 11561000000},{'a': 11561000000},{'b': 11561000000},{'c': 11561000000},{'b': 11561000000},{'c': 11561000000},{'a': 11561000000},{'a': 11561000000}
EEQGOX6V2HW6SPCH6CW4YAQ3VU4JNSOWNTDNGPFLOWF4C3SJEQRDHVVCFQ,OCBZUS7WIAL5AA6PT33ZQ4WZDTNHCZIRO52YCJLY446DCPEXPG2A,4311145896,4311145896,0,,2025-06-30 16:13:38.511912+00:00,,,No,{'b': 4311145896},{'a': 4311145896},{'a': 4311145896},{'b': 4311145896},{'a': 4311145896},{'b': 4311145896},{'a': 4311145896},{'b': 4311145896},{'a': 4311145896},{'b': 4311145896},{'b': 4311145896},{'b': 4311145896},{'b': 4311145896},{'b': 4311145896},{'a': 4311145896},{'a': 4311145896},{'b': 4311145896},{'b': 4311145896},{'b': 4311145896},{'b': 4311145896},{'a': 4311145896},{'a': 4311145896}
